,time,open,high,low,close,weekday,range_HL,range_OC,type
772,2003-02-03 09:15:00+05:30,1295.99,1295.99,1295.99,1295.99,0,0.0,0.0,Tie
773,2003-02-04 09:15:00+05:30,1310.24,1310.24,1310.24,1310.24,1,0.0,0.0,Tie
774,2003-02-05 09:15:00+05:30,1300.5601,1300.5601,1300.5601,1300.5601,2,0.0,0.0,Tie
775,2003-02-06 09:15:00+05:30,1335.46,1335.46,1335.46,1335.46,3,0.0,0.0,Tie
776,2003-02-07 09:15:00+05:30,1319.52,1319.52,1319.52,1319.52,4,0.0,0.0,Tie
777,2003-02-10 09:15:00+05:30,1291.14,1291.14,1291.14,1291.14,0,0.0,0.0,Tie
778,2003-02-11 09:15:00+05:30,1289.73,1289.73,1289.73,1289.73,1,0.0,0.0,Tie
779,2003-02-12 09:15:00+05:30,1306.8,1306.8,1306.8,1306.8,2,0.0,0.0,Tie
780,2003-02-14 09:15:00+05:30,1296.76,1296.76,1296.76,1296.76,4,0.0,0.0,Tie
781,2003-02-17 09:15:00+05:30,1327.6801,1327.6801,1327.6801,1327.6801,0,0.0,0.0,Tie
782,2003-02-18 09:15:00+05:30,1336.1899,1336.1899,1336.1899,1336.1899,1,0.0,0.0,Tie
783,2003-02-19 09:15:00+05:30,1371.27,1371.27,1371.27,1371.27,2,0.0,0.0,Tie
784,2003-02-20 09:15:00+05:30,1362.6,1362.6,1362.6,1362.6,3,0.0,0.0,Tie
785,2003-02-21 09:15:00+05:30,1366.71,1366.71,1366.71,1366.71,4,0.0,0.0,Tie
786,2003-02-24 09:15:00+05:30,1374.0,1374.0,1374.0,1374.0,0,0.0,0.0,Tie
787,2003-02-25 09:15:00+05:30,1343.73,1343.73,1343.73,1343.73,1,0.0,0.0,Tie
788,2003-02-26 09:15:00+05:30,1322.99,1322.99,1322.99,1322.99,2,0.0,0.0,Tie
789,2003-02-27 09:15:00+05:30,1341.38,1341.38,1341.38,1341.38,3,0.0,0.0,Tie
790,2003-02-28 09:15:00+05:30,1306.02,1306.02,1306.02,1306.02,4,0.0,0.0,Tie
791,2003-03-03 09:15:00+05:30,1323.41,1323.41,1323.41,1323.41,0,0.0,0.0,Tie
792,2003-03-04 09:15:00+05:30,1317.45,1317.45,1317.45,1317.45,1,0.0,0.0,Tie
793,2003-03-05 09:15:00+05:30,1307.29,1307.29,1307.29,1307.29,2,0.0,0.0,Tie
794,2003-03-06 09:15:00+05:30,1293.2,1293.2,1293.2,1293.2,3,0.0,0.0,Tie
795,2003-03-07 09:15:00+05:30,1267.9,1267.9,1267.9,1267.9,4,0.0,0.0,Tie
796,2003-03-10 09:15:00+05:30,1250.8101,1250.8101,1250.8101,1250.8101,0,0.0,0.0,Tie
797,2003-03-11 09:15:00+05:30,1262.2,1262.2,1262.2,1262.2,1,0.0,0.0,Tie
798,2003-03-12 09:15:00+05:30,1265.65,1265.65,1265.65,1265.65,2,0.0,0.0,Tie
799,2003-03-13 09:15:00+05:30,1261.89,1261.89,1261.89,1261.89,3,0.0,0.0,Tie
800,2003-03-17 09:15:00+05:30,1253.5,1253.5,1253.5,1253.5,0,0.0,0.0,Tie
801,2003-03-19 09:15:00+05:30,1265.8199,1265.8199,1265.8199,1265.8199,2,0.0,0.0,Tie
802,2003-03-20 09:15:00+05:30,1292.33,1292.33,1292.33,1292.33,3,0.0,0.0,Tie
803,2003-03-21 09:15:00+05:30,1301.23,1301.23,1301.23,1301.23,4,0.0,0.0,Tie
804,2003-03-24 09:15:00+05:30,1278.33,1278.33,1278.33,1278.33,0,0.0,0.0,Tie
805,2003-03-25 09:15:00+05:30,1272.55,1272.55,1272.55,1272.55,1,0.0,0.0,Tie
806,2003-03-26 09:15:00+05:30,1280.0601,1280.0601,1280.0601,1280.0601,2,0.0,0.0,Tie
807,2003-03-27 09:15:00+05:30,1265.9,1265.9,1265.9,1265.9,3,0.0,0.0,Tie
808,2003-03-28 09:15:00+05:30,1289.04,1289.04,1289.04,1289.04,4,0.0,0.0,Tie
809,2003-03-31 09:15:00+05:30,1265.1899,1265.1899,1265.1899,1265.1899,0,0.0,0.0,Tie
810,2003-04-01 09:15:00+05:30,1276.41,1276.41,1276.41,1276.41,1,0.0,0.0,Tie
811,2003-04-02 09:15:00+05:30,1291.9399,1291.9399,1291.9399,1291.9399,2,0.0,0.0,Tie
812,2003-04-03 09:15:00+05:30,1312.14,1312.14,1312.14,1312.14,3,0.0,0.0,Tie
813,2003-04-04 09:15:00+05:30,1341.38,1341.38,1341.38,1341.38,4,0.0,0.0,Tie
814,2003-04-07 09:15:00+05:30,1361.65,1361.65,1361.65,1361.65,0,0.0,0.0,Tie
815,2003-04-08 09:15:00+05:30,1357.96,1357.96,1357.96,1357.96,1,0.0,0.0,Tie
816,2003-04-09 09:15:00+05:30,1330.5,1330.5,1330.5,1330.5,2,0.0,0.0,Tie
817,2003-04-10 09:15:00+05:30,1338.76,1338.76,1338.76,1338.76,3,0.0,0.0,Tie
818,2003-04-11 09:15:00+05:30,1337.4,1337.4,1337.4,1337.4,4,0.0,0.0,Tie
819,2003-04-15 09:15:00+05:30,1333.7,1333.7,1333.7,1333.7,1,0.0,0.0,Tie
820,2003-04-16 09:15:00+05:30,1350.62,1350.62,1350.62,1350.62,2,0.0,0.0,Tie
821,2003-04-17 09:15:00+05:30,1343.11,1343.11,1343.11,1343.11,3,0.0,0.0,Tie
822,2003-04-21 09:15:00+05:30,1341.87,1341.87,1341.87,1341.87,0,0.0,0.0,Tie
823,2003-04-22 09:15:00+05:30,1335.35,1335.35,1335.35,1335.35,1,0.0,0.0,Tie
824,2003-04-23 09:15:00+05:30,1307.99,1307.99,1307.99,1307.99,2,0.0,0.0,Tie
825,2003-04-24 09:15:00+05:30,1312.4399,1312.4399,1312.4399,1312.4399,3,0.0,0.0,Tie
826,2003-04-25 09:15:00+05:30,1311.52,1311.52,1311.52,1311.52,4,0.0,0.0,Tie
827,2003-04-28 09:15:00+05:30,1338.51,1338.51,1338.51,1338.51,0,0.0,0.0,Tie
828,2003-04-29 09:15:00+05:30,1315.72,1315.72,1315.72,1315.72,1,0.0,0.0,Tie
829,2003-04-30 09:15:00+05:30,1314.71,1314.71,1314.71,1314.71,2,0.0,0.0,Tie
830,2003-05-02 09:15:00+05:30,1342.61,1342.61,1342.61,1342.61,4,0.0,0.0,Tie
831,2003-05-05 09:15:00+05:30,1368.05,1368.05,1368.05,1368.05,0,0.0,0.0,Tie
832,2003-05-06 09:15:00+05:30,1371.4,1371.4,1371.4,1371.4,1,0.0,0.0,Tie
833,2003-05-07 09:15:00+05:30,1354.4,1354.4,1354.4,1354.4,2,0.0,0.0,Tie
834,2003-05-08 09:15:00+05:30,1358.45,1358.45,1358.45,1358.45,3,0.0,0.0,Tie
835,2003-05-09 09:15:00+05:30,1372.6899,1372.6899,1372.6899,1372.6899,4,0.0,0.0,Tie
836,2003-05-12 09:15:00+05:30,1427.48,1427.48,1427.48,1427.48,0,0.0,0.0,Tie
837,2003-05-13 09:15:00+05:30,1433.12,1433.12,1433.12,1433.12,1,0.0,0.0,Tie
838,2003-05-14 09:15:00+05:30,1470.89,1470.89,1470.89,1470.89,2,0.0,0.0,Tie
839,2003-05-15 09:15:00+05:30,1495.98,1495.98,1495.98,1495.98,3,0.0,0.0,Tie
840,2003-05-16 09:15:00+05:30,1494.09,1494.09,1494.09,1494.09,4,0.0,0.0,Tie
841,2003-05-19 09:15:00+05:30,1484.23,1484.23,1484.23,1484.23,0,0.0,0.0,Tie
842,2003-05-20 09:15:00+05:30,1512.42,1512.42,1512.42,1512.42,1,0.0,0.0,Tie
843,2003-05-21 09:15:00+05:30,1528.28,1528.28,1528.28,1528.28,2,0.0,0.0,Tie
844,2003-05-22 09:15:00+05:30,1527.12,1527.12,1527.12,1527.12,3,0.0,0.0,Tie
845,2003-05-23 09:15:00+05:30,1552.77,1552.77,1552.77,1552.77,4,0.0,0.0,Tie
846,2003-05-26 09:15:00+05:30,1605.39,1605.39,1605.39,1605.39,0,0.0,0.0,Tie
847,2003-05-27 09:15:00+05:30,1583.42,1583.42,1583.42,1583.42,1,0.0,0.0,Tie
848,2003-05-28 09:15:00+05:30,1641.98,1641.98,1641.98,1641.98,2,0.0,0.0,Tie
849,2003-05-29 09:15:00+05:30,1665.1899,1665.1899,1665.1899,1665.1899,3,0.0,0.0,Tie
850,2003-05-30 09:15:00+05:30,1630.9399,1630.9399,1630.9399,1630.9399,4,0.0,0.0,Tie
851,2003-06-02 09:15:00+05:30,1538.83,1538.83,1538.83,1538.83,0,0.0,0.0,Tie
852,2003-06-03 09:15:00+05:30,1573.74,1573.74,1573.74,1573.74,1,0.0,0.0,Tie
853,2003-06-04 09:15:00+05:30,1617.5,1617.5,1617.5,1617.5,2,0.0,0.0,Tie
854,2003-06-05 09:15:00+05:30,1600.4,1600.4,1600.4,1600.4,3,0.0,0.0,Tie
855,2003-06-06 09:15:00+05:30,1610.91,1610.91,1610.91,1610.91,4,0.0,0.0,Tie
856,2003-06-09 09:15:00+05:30,1607.99,1607.99,1607.99,1607.99,0,0.0,0.0,Tie
857,2003-06-10 09:15:00+05:30,1529.89,1529.89,1529.89,1529.89,1,0.0,0.0,Tie
858,2003-06-11 09:15:00+05:30,1567.45,1567.45,1567.45,1567.45,2,0.0,0.0,Tie
859,2003-06-12 09:15:00+05:30,1553.28,1553.28,1553.28,1553.28,3,0.0,0.0,Tie
860,2003-06-13 09:15:00+05:30,1543.23,1543.23,1543.23,1543.23,4,0.0,0.0,Tie
861,2003-06-16 09:15:00+05:30,1534.35,1534.35,1534.35,1534.35,0,0.0,0.0,Tie
862,2003-06-17 09:15:00+05:30,1568.1899,1568.1899,1568.1899,1568.1899,1,0.0,0.0,Tie
863,2003-06-18 09:15:00+05:30,1542.47,1542.47,1542.47,1542.47,2,0.0,0.0,Tie
864,2003-06-19 09:15:00+05:30,1562.89,1562.89,1562.89,1562.89,3,0.0,0.0,Tie
865,2003-06-20 09:15:00+05:30,1577.13,1577.13,1577.13,1577.13,4,0.0,0.0,Tie
866,2003-06-23 09:15:00+05:30,1560.88,1560.88,1560.88,1560.88,0,0.0,0.0,Tie
867,2003-06-24 09:15:00+05:30,1565.3199,1565.3199,1565.3199,1565.3199,1,0.0,0.0,Tie
868,2003-06-25 09:15:00+05:30,1605.89,1605.89,1605.89,1605.89,2,0.0,0.0,Tie
869,2003-06-26 09:15:00+05:30,1607.28,1607.28,1607.28,1607.28,3,0.0,0.0,Tie
870,2003-06-27 09:15:00+05:30,1626.3,1626.3,1626.3,1626.3,4,0.0,0.0,Tie
871,2003-06-30 09:15:00+05:30,1657.5601,1657.5601,1657.5601,1657.5601,0,0.0,0.0,Tie
872,2003-07-01 09:15:00+05:30,1647.2,1647.2,1647.2,1647.2,1,0.0,0.0,Tie
873,2003-07-02 09:15:00+05:30,1654.0,1654.0,1654.0,1654.0,2,0.0,0.0,Tie
874,2003-07-03 09:15:00+05:30,1738.8199,1738.8199,1738.8199,1738.8199,3,0.0,0.0,Tie
875,2003-07-04 09:15:00+05:30,1709.95,1709.95,1709.95,1709.95,4,0.0,0.0,Tie
876,2003-07-07 09:15:00+05:30,1723.76,1723.76,1723.76,1723.76,0,0.0,0.0,Tie
877,2003-07-08 09:15:00+05:30,1705.0601,1705.0601,1705.0601,1705.0601,1,0.0,0.0,Tie
878,2003-07-09 09:15:00+05:30,1703.4,1703.4,1703.4,1703.4,2,0.0,0.0,Tie
879,2003-07-10 09:15:00+05:30,1702.29,1702.29,1702.29,1702.29,3,0.0,0.0,Tie
880,2003-07-11 09:15:00+05:30,1740.12,1740.12,1740.12,1740.12,4,0.0,0.0,Tie
881,2003-07-14 09:15:00+05:30,1795.12,1795.12,1795.12,1795.12,0,0.0,0.0,Tie
882,2003-07-15 09:15:00+05:30,1802.79,1802.79,1802.79,1802.79,1,0.0,0.0,Tie
883,2003-07-16 09:15:00+05:30,1854.21,1854.21,1854.21,1854.21,2,0.0,0.0,Tie
884,2003-07-17 09:15:00+05:30,1808.88,1808.88,1808.88,1808.88,3,0.0,0.0,Tie
885,2003-07-18 09:15:00+05:30,1803.51,1803.51,1803.51,1803.51,4,0.0,0.0,Tie
886,2003-07-21 09:15:00+05:30,1774.17,1774.17,1774.17,1774.17,0,0.0,0.0,Tie
887,2003-07-22 09:15:00+05:30,1719.49,1719.49,1719.49,1719.49,1,0.0,0.0,Tie
888,2003-07-23 09:15:00+05:30,1724.87,1724.87,1724.87,1724.87,2,0.0,0.0,Tie
889,2003-07-24 09:15:00+05:30,1749.6899,1749.6899,1749.6899,1749.6899,3,0.0,0.0,Tie
890,2003-07-25 09:15:00+05:30,1819.6,1819.6,1819.6,1819.6,4,0.0,0.0,Tie
891,2003-07-28 09:15:00+05:30,1815.1,1815.1,1815.1,1815.1,0,0.0,0.0,Tie
892,2003-07-29 09:15:00+05:30,1811.66,1811.66,1811.66,1811.66,1,0.0,0.0,Tie
893,2003-07-30 09:15:00+05:30,1857.27,1857.27,1857.27,1857.27,2,0.0,0.0,Tie
894,2003-07-31 09:15:00+05:30,1807.9399,1807.9399,1807.9399,1807.9399,3,0.0,0.0,Tie
895,2003-08-01 09:15:00+05:30,1811.03,1811.03,1811.03,1811.03,4,0.0,0.0,Tie
896,2003-08-04 09:15:00+05:30,1803.76,1803.76,1803.76,1803.76,0,0.0,0.0,Tie
897,2003-08-05 09:15:00+05:30,1752.0699,1752.0699,1752.0699,1752.0699,1,0.0,0.0,Tie
898,2003-08-06 09:15:00+05:30,1717.49,1717.49,1717.49,1717.49,2,0.0,0.0,Tie
899,2003-08-07 09:15:00+05:30,1754.91,1754.91,1754.91,1754.91,3,0.0,0.0,Tie
900,2003-08-08 09:15:00+05:30,1790.21,1790.21,1790.21,1790.21,4,0.0,0.0,Tie
901,2003-08-11 09:15:00+05:30,1800.53,1800.53,1800.53,1800.53,0,0.0,0.0,Tie
902,2003-08-12 09:15:00+05:30,1796.8,1796.8,1796.8,1796.8,1,0.0,0.0,Tie
903,2003-08-13 09:15:00+05:30,1810.97,1810.97,1810.97,1810.97,2,0.0,0.0,Tie
904,2003-08-14 09:15:00+05:30,1804.62,1804.62,1804.62,1804.62,3,0.0,0.0,Tie
905,2003-08-18 09:15:00+05:30,1806.5,1806.5,1806.5,1806.5,0,0.0,0.0,Tie
906,2003-08-19 09:15:00+05:30,1801.62,1801.62,1801.62,1801.62,1,0.0,0.0,Tie
907,2003-08-20 09:15:00+05:30,1841.42,1841.42,1841.42,1841.42,2,0.0,0.0,Tie
908,2003-08-21 09:15:00+05:30,1892.15,1892.15,1892.15,1892.15,3,0.0,0.0,Tie
909,2003-08-22 09:15:00+05:30,1896.5601,1896.5601,1896.5601,1896.5601,4,0.0,0.0,Tie
910,2003-08-25 09:15:00+05:30,1839.42,1839.42,1839.42,1839.42,0,0.0,0.0,Tie
911,2003-08-26 09:15:00+05:30,1914.02,1914.02,1914.02,1914.02,1,0.0,0.0,Tie
912,2003-08-27 09:15:00+05:30,1996.0601,1996.0601,1996.0601,1996.0601,2,0.0,0.0,Tie
913,2003-08-28 09:15:00+05:30,1972.29,1972.29,1972.29,1972.29,3,0.0,0.0,Tie
914,2003-08-29 09:15:00+05:30,1940.75,1940.75,1940.75,1940.75,4,0.0,0.0,Tie
915,2003-09-01 09:15:00+05:30,1943.36,1943.36,1943.36,1943.36,0,0.0,0.0,Tie
916,2003-09-02 09:15:00+05:30,1977.27,1977.27,1977.27,1977.27,1,0.0,0.0,Tie
917,2003-09-03 09:15:00+05:30,1930.04,1930.04,1930.04,1930.04,2,0.0,0.0,Tie
918,2003-09-04 09:15:00+05:30,1901.9399,1901.9399,1901.9399,1901.9399,3,0.0,0.0,Tie
919,2003-09-05 09:15:00+05:30,1917.6,1917.6,1917.6,1917.6,4,0.0,0.0,Tie
920,2003-09-08 09:15:00+05:30,1940.5699,1940.5699,1940.5699,1940.5699,0,0.0,0.0,Tie
921,2003-09-09 09:15:00+05:30,1922.37,1922.37,1922.37,1922.37,1,0.0,0.0,Tie
922,2003-09-10 09:15:00+05:30,1961.05,1961.05,1961.05,1961.05,2,0.0,0.0,Tie
923,2003-09-11 09:15:00+05:30,1990.13,1990.13,1990.13,1990.13,3,0.0,0.0,Tie
924,2003-09-12 09:15:00+05:30,1947.58,1947.58,1947.58,1947.58,4,0.0,0.0,Tie
925,2003-09-15 09:15:00+05:30,1875.79,1875.79,1875.79,1875.79,0,0.0,0.0,Tie
926,2003-09-16 09:15:00+05:30,1928.2,1928.2,1928.2,1928.2,1,0.0,0.0,Tie
927,2003-09-17 09:15:00+05:30,1901.92,1901.92,1901.92,1901.92,2,0.0,0.0,Tie
928,2003-09-18 09:15:00+05:30,1818.34,1818.34,1818.34,1818.34,3,0.0,0.0,Tie
929,2003-09-19 09:15:00+05:30,1829.34,1829.34,1829.34,1829.34,4,0.0,0.0,Tie
930,2003-09-22 09:15:00+05:30,1802.87,1802.87,1802.87,1802.87,0,0.0,0.0,Tie
931,2003-09-23 09:15:00+05:30,1847.61,1847.61,1847.61,1847.61,1,0.0,0.0,Tie
932,2003-09-24 09:15:00+05:30,1894.51,1894.51,1894.51,1894.51,2,0.0,0.0,Tie
933,2003-09-25 09:15:00+05:30,1865.79,1865.79,1865.79,1865.79,3,0.0,0.0,Tie
934,2003-09-26 09:15:00+05:30,1942.72,1942.72,1942.72,1942.72,4,0.0,0.0,Tie
935,2003-09-29 09:15:00+05:30,1980.41,1980.41,1980.41,1980.41,0,0.0,0.0,Tie
936,2003-09-30 09:15:00+05:30,2029.28,2029.28,2029.28,2029.28,1,0.0,0.0,Tie
937,2003-10-01 09:15:00+05:30,2020.88,2020.88,2020.88,2020.88,2,0.0,0.0,Tie
938,2003-10-03 09:15:00+05:30,2068.22,2068.22,2068.22,2068.22,4,0.0,0.0,Tie
939,2003-10-06 09:15:00+05:30,2120.8501,2120.8501,2120.8501,2120.8501,0,0.0,0.0,Tie
940,2003-10-07 09:15:00+05:30,2117.4299,2117.4299,2117.4299,2117.4299,1,0.0,0.0,Tie
941,2003-10-08 09:15:00+05:30,2168.51,2168.51,2168.51,2168.51,2,0.0,0.0,Tie
942,2003-10-09 09:15:00+05:30,2207.47,2207.47,2207.47,2207.47,3,0.0,0.0,Tie
943,2003-10-10 09:15:00+05:30,2182.45,2182.45,2182.45,2182.45,4,0.0,0.0,Tie
944,2003-10-13 09:15:00+05:30,2231.9199,2231.9199,2231.9199,2231.9199,0,0.0,0.0,Tie
945,2003-10-14 09:15:00+05:30,2191.8601,2191.8601,2191.8601,2191.8601,1,0.0,0.0,Tie
946,2003-10-15 09:15:00+05:30,2238.3601,2238.3601,2238.3601,2238.3601,2,0.0,0.0,Tie
947,2003-10-16 09:15:00+05:30,2323.51,2323.51,2323.51,2323.51,3,0.0,0.0,Tie
948,2003-10-17 09:15:00+05:30,2301.0701,2301.0701,2301.0701,2301.0701,4,0.0,0.0,Tie
949,2003-10-20 09:15:00+05:30,2261.97,2261.97,2261.97,2261.97,0,0.0,0.0,Tie
950,2003-10-21 09:15:00+05:30,2206.6001,2206.6001,2206.6001,2206.6001,1,0.0,0.0,Tie
951,2003-10-22 09:15:00+05:30,2202.46,2202.46,2202.46,2202.46,2,0.0,0.0,Tie
952,2003-10-23 09:15:00+05:30,2187.3501,2187.3501,2187.3501,2187.3501,3,0.0,0.0,Tie
953,2003-10-24 09:15:00+05:30,2248.0701,2248.0701,2248.0701,2248.0701,4,0.0,0.0,Tie
954,2003-10-27 09:15:00+05:30,2216.6399,2216.6399,2216.6399,2216.6399,0,0.0,0.0,Tie
955,2003-10-28 09:15:00+05:30,2191.1101,2191.1101,2191.1101,2191.1101,1,0.0,0.0,Tie
956,2003-10-29 09:15:00+05:30,2222.9199,2222.9199,2222.9199,2222.9199,2,0.0,0.0,Tie
957,2003-10-30 09:15:00+05:30,2245.47,2245.47,2245.47,2245.47,3,0.0,0.0,Tie
958,2003-10-31 09:15:00+05:30,2294.55,2294.55,2294.55,2294.55,4,0.0,0.0,Tie
959,2003-11-03 09:15:00+05:30,2274.45,2274.45,2274.45,2274.45,0,0.0,0.0,Tie
960,2003-11-04 09:15:00+05:30,2297.6399,2297.6399,2297.6399,2297.6399,1,0.0,0.0,Tie
961,2003-11-05 09:15:00+05:30,2255.0901,2255.0901,2255.0901,2255.0901,2,0.0,0.0,Tie
962,2003-11-06 09:15:00+05:30,2245.8899,2245.8899,2245.8899,2245.8899,3,0.0,0.0,Tie
963,2003-11-07 09:15:00+05:30,2236.74,2236.74,2236.74,2236.74,4,0.0,0.0,Tie
964,2003-11-10 09:15:00+05:30,2221.05,2221.05,2221.05,2221.05,0,0.0,0.0,Tie
965,2003-11-11 09:15:00+05:30,2243.3,2243.3,2243.3,2243.3,1,0.0,0.0,Tie
966,2003-11-12 09:15:00+05:30,2255.4099,2255.4099,2255.4099,2255.4099,2,0.0,0.0,Tie
967,2003-11-13 09:15:00+05:30,2218.53,2218.53,2218.53,2218.53,3,0.0,0.0,Tie
968,2003-11-14 09:15:00+05:30,2172.6001,2172.6001,2172.6001,2172.6001,4,0.0,0.0,Tie
969,2003-11-17 09:15:00+05:30,2204.5601,2204.5601,2204.5601,2204.5601,0,0.0,0.0,Tie
970,2003-11-18 09:15:00+05:30,2170.51,2170.51,2170.51,2170.51,1,0.0,0.0,Tie
971,2003-11-19 09:15:00+05:30,2125.95,2125.95,2125.95,2125.95,2,0.0,0.0,Tie
972,2003-11-20 09:15:00+05:30,2088.73,2088.73,2088.73,2088.73,3,0.0,0.0,Tie
973,2003-11-21 09:15:00+05:30,2091.3799,2091.3799,2091.3799,2091.3799,4,0.0,0.0,Tie
974,2003-11-24 09:15:00+05:30,2107.1799,2107.1799,2107.1799,2107.1799,0,0.0,0.0,Tie
975,2003-11-25 09:15:00+05:30,2136.8701,2136.8701,2136.8701,2136.8701,1,0.0,0.0,Tie
976,2003-11-27 09:15:00+05:30,2182.1299,2182.1299,2182.1299,2182.1299,3,0.0,0.0,Tie
977,2003-11-28 09:15:00+05:30,2202.46,2202.46,2202.46,2202.46,4,0.0,0.0,Tie
978,2003-12-01 09:15:00+05:30,2214.8501,2214.8501,2214.8501,2214.8501,0,0.0,0.0,Tie
979,2003-12-02 09:15:00+05:30,2251.4399,2251.4399,2251.4399,2251.4399,1,0.0,0.0,Tie
980,2003-12-03 09:15:00+05:30,2302.05,2302.05,2302.05,2302.05,2,0.0,0.0,Tie
981,2003-12-04 09:15:00+05:30,2268.73,2268.73,2268.73,2268.73,3,0.0,0.0,Tie
982,2003-12-05 09:15:00+05:30,2216.77,2216.77,2216.77,2216.77,4,0.0,0.0,Tie
983,2003-12-08 09:15:00+05:30,2206.71,2206.71,2206.71,2206.71,0,0.0,0.0,Tie
984,2003-12-09 09:15:00+05:30,2242.4299,2242.4299,2242.4299,2242.4299,1,0.0,0.0,Tie
985,2003-12-10 09:15:00+05:30,2251.79,2251.79,2251.79,2251.79,2,0.0,0.0,Tie
986,2003-12-11 09:15:00+05:30,2306.6001,2306.6001,2306.6001,2306.6001,3,0.0,0.0,Tie
987,2003-12-12 09:15:00+05:30,2323.29,2323.29,2323.29,2323.29,4,0.0,0.0,Tie
988,2003-12-15 09:15:00+05:30,2324.99,2324.99,2324.99,2324.99,0,0.0,0.0,Tie
989,2003-12-16 09:15:00+05:30,2321.27,2321.27,2321.27,2321.27,1,0.0,0.0,Tie
990,2003-12-17 09:15:00+05:30,2303.25,2303.25,2303.25,2303.25,2,0.0,0.0,Tie
991,2003-12-18 09:15:00+05:30,2309.5601,2309.5601,2309.5601,2309.5601,3,0.0,0.0,Tie
992,2003-12-19 09:15:00+05:30,2342.6001,2342.6001,2342.6001,2342.6001,4,0.0,0.0,Tie
993,2003-12-22 09:15:00+05:30,2427.54,2427.54,2427.54,2427.54,0,0.0,0.0,Tie
994,2003-12-23 09:15:00+05:30,2426.03,2426.03,2426.03,2426.03,1,0.0,0.0,Tie
995,2003-12-24 09:15:00+05:30,2455.8,2455.8,2455.8,2455.8,2,0.0,0.0,Tie
996,2003-12-26 09:15:00+05:30,2508.3899,2508.3899,2508.3899,2508.3899,4,0.0,0.0,Tie
997,2003-12-29 09:15:00+05:30,2594.0901,2594.0901,2594.0901,2594.0901,0,0.0,0.0,Tie
998,2003-12-30 09:15:00+05:30,2567.22,2567.22,2567.22,2567.22,1,0.0,0.0,Tie
999,2003-12-31 09:15:00+05:30,2588.78,2588.78,2588.78,2588.78,2,0.0,0.0,Tie
1000,2004-01-01 09:15:00+05:30,2665.1299,2665.1299,2665.1299,2665.1299,3,0.0,0.0,Tie
1001,2004-01-02 09:15:00+05:30,2683.1001,2683.1001,2683.1001,2683.1001,4,0.0,0.0,Tie
1002,2004-01-05 09:15:00+05:30,2746.5,2746.5,2746.5,2746.5,0,0.0,0.0,Tie
1003,2004-01-06 09:15:00+05:30,2728.5701,2728.5701,2728.5701,2728.5701,1,0.0,0.0,Tie
1004,2004-01-07 09:15:00+05:30,2687.7,2687.7,2687.7,2687.7,2,0.0,0.0,Tie
1005,2004-01-08 09:15:00+05:30,2772.22,2772.22,2772.22,2772.22,3,0.0,0.0,Tie
1006,2004-01-09 09:15:00+05:30,2840.6599,2840.6599,2840.6599,2840.6599,4,0.0,0.0,Tie
1007,2004-01-12 09:15:00+05:30,2872.29,2872.29,2872.29,2872.29,0,0.0,0.0,Tie
1008,2004-01-13 09:15:00+05:30,2905.6201,2905.6201,2905.6201,2905.6201,1,0.0,0.0,Tie
1009,2004-01-14 09:15:00+05:30,2973.04,2973.04,2973.04,2973.04,2,0.0,0.0,Tie
1010,2004-01-15 09:15:00+05:30,2931.8601,2931.8601,2931.8601,2931.8601,3,0.0,0.0,Tie
1011,2004-01-16 09:15:00+05:30,2810.77,2810.77,2810.77,2810.77,4,0.0,0.0,Tie
1012,2004-01-19 09:15:00+05:30,2882.1699,2882.1699,2882.1699,2882.1699,0,0.0,0.0,Tie
1013,2004-01-20 09:15:00+05:30,2783.78,2783.78,2783.78,2783.78,1,0.0,0.0,Tie
1014,2004-01-21 09:15:00+05:30,2641.1499,2641.1499,2641.1499,2641.1499,2,0.0,0.0,Tie
1015,2004-01-22 09:15:00+05:30,2609.2,2609.2,2609.2,2609.2,3,0.0,0.0,Tie
1016,2004-01-23 09:15:00+05:30,2741.8601,2741.8601,2741.8601,2741.8601,4,0.0,0.0,Tie
1017,2004-01-27 09:15:00+05:30,2848.4199,2848.4199,2848.4199,2848.4199,1,0.0,0.0,Tie
1018,2004-01-28 09:15:00+05:30,2777.72,2777.72,2777.72,2777.72,2,0.0,0.0,Tie
1019,2004-01-29 09:15:00+05:30,2732.4099,2732.4099,2732.4099,2732.4099,3,0.0,0.0,Tie
1020,2004-01-30 09:15:00+05:30,2639.8799,2639.8799,2639.8799,2639.8799,4,0.0,0.0,Tie
1021,2004-02-03 09:15:00+05:30,2515.55,2515.55,2515.55,2515.55,1,0.0,0.0,Tie
1022,2004-02-04 09:15:00+05:30,2607.48,2607.48,2607.48,2607.48,2,0.0,0.0,Tie
1023,2004-02-05 09:15:00+05:30,2616.3799,2616.3799,2616.3799,2616.3799,3,0.0,0.0,Tie
1024,2004-02-06 09:15:00+05:30,2700.55,2700.55,2700.55,2700.55,4,0.0,0.0,Tie
1025,2004-02-09 09:15:00+05:30,2821.99,2821.99,2821.99,2821.99,0,0.0,0.0,Tie
1026,2004-02-10 09:15:00+05:30,2831.3999,2831.3999,2831.3999,2831.3999,1,0.0,0.0,Tie
1027,2004-02-11 09:15:00+05:30,2831.3101,2831.3101,2831.3101,2831.3101,2,0.0,0.0,Tie
1028,2004-02-12 09:15:00+05:30,2797.04,2797.04,2797.04,2797.04,3,0.0,0.0,Tie
